research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-4422,PNU,breast cancer classification using synthesized deep learning model with metaheuristic optimization algorithm,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4424,PNU,business processes management as a tool to enhance intellectual capital in the digitalization era: the new challenges to face,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4425,PNU,business processes management as a tool to enhance intellectual capital in the digitalization era: the new challenges to face,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4426,PNU,cadfu for dermatologists: a novel chronic wounds & ulcers diagnosis system with dhunet (dual-phase hyperactive unet) and yolov8 algorithm,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4428,PNU,cancelable template generation based on quantization concepts,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4432,PNU,cerp: cooperative and efficient routing protocol for wireless sensor networks,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4433,PNU,certain results on the lifts from an lp-sasakian manifold to its tangent bundle associated with a quarter-symmetric metric connection,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4435,PNU,"changes in energy and macronutrient intakes during ramadan fasting: a systematic review, meta-analysis, and meta-regression",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4436,PNU,chaotic mapping lion optimization algorithm-based node localization approach for wireless sensor networks,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4437,PNU,chaotic tumbleweed optimization algorithm with stacked deep learning based cyberattack detection in industrial cps environment,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4446,PNU,"coenzyme q10-loaded albumin nanoparticles protect against redox imbalance and inflammatory, apoptotic, and histopathological alterations in mercuric chloride-induced hepatorenal toxicity in rats",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4447,PNU,combined use of tio2 nanoparticles and biochar produced from moss (leucobryum glaucum (hedw.) ångstr.) biomass for chinese spinach (amaranthus dubius l.) cultivation under saline stress,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4448,PNU,combining feature selection techniques and neurofuzzy systems for the prediction of total viable counts in beef fillets using multispectral imaging,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4452,PNU,comparison of letrozole and clomiphene citrate in pregnancy outcomes in patients with polycystic ovary syndrome: a systematic review and meta-analysis,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4457,PNU,computer-assisted drug discovery (cadd) of an anti-cancer derivative of the theobromine alkaloid inhibiting vegfr-2,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4458,PNU,computer-assisted drug discovery of a novel theobromine derivative as an egfr protein-targeted apoptosis inducer,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4463,PNU,convolutional neural network and ensemble machine learning model for optimizing performance of emotion recognition in wild,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4464,PNU,deepfnd: an ensemble-based deep learning approach for the optimization and improvement of fake news detection in digital platform,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4467,PNU,detection of attacks on software defined networks using machine learning techniques and imbalanced data handling methods,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4468,PNU,development of a pv/battery micro-grid for a data center in bangladesh: resilience and sustainability analysis,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4474,PNU,"study of the influence of electron spin in ferromagnetism and thermoelectric characteristics of cdtm2y4 (y = s, se) spinels for spintronic applications",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4475,PNU,"synthesis and in vitro α-amylase and α-glucosidase dual inhibitory activities of 1,2,4-triazole-bearing bis-hydrazone derivatives and their molecular docking study",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4476,PNU,statistical analysis of progressively first-failure-censored data via beta-binomial removals,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4477,PNU,surface family pair with bertrand pair as mutual geodesic curves in euclidean 3-space e3,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4479,PNU,threshold dynamics of stochastic cholera epidemic model with direct transmission,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4480,PNU,"synthesis, in vitro analysis and molecular docking study of novel benzoxazole-based oxazole derivatives for the treatment of alzheimer's disease",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4481,PNU,spectrum of the cozero-divisor graph associated to ring zn,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4483,PNU,"unveiling the volatile compounds and antibacterial mechanisms of action of cupressus sempervirens l., against bacillus subtilis and pseudomonas aeruginosa",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4485,PNU,"spectroscopic, thermal, and anticancer investigations of new cobalt(ii) and nickel(ii) triazine complexes",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4491,PNU,the role of zro2 as glass-network former on radiation transmission properties of aluminoborosilicate (abs) glasses: a glass type for nuclear waste immobilization,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4492,PNU,the impact of recombinant human erythropoietin administration in critically ill covid-19 patients: a multicenter cohort study,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4498,PNU,wireless water consumption sensing system for building energy efficiency: a visual-based approach with self-powered operation,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4500,PNU,the hepatic antisteatosis effect of xanthohumol in high-fat diet-fed rats entails activation of ampk as a possible protective mechanism,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4501,PNU,"unveiling the interplay between nsaid-induced dysbiosis and autoimmune liver disease in children: insights into the hidden gateway to autism spectrum disorders. evidence from ex vivo, in vivo, and clinical studies",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4503,PNU,the repercussions of digital bullying on social media users,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4505,PNU,the nexus between quality of customer relationship management systems and customers' satisfaction: evidence from online customers' reviews,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4506,PNU,"therapeutic role of mesenchymal stem cells and platelet-rich plasma on skin burn healing and rejuvenation: a focus on scar regulation, oxido-inflammatory stress and apoptotic mechanisms",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4509,PNU,tiwa: achieving tetra indicator wi-fi associations in software defined wi-fi networks,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4510,PNU,tuna swarm algorithm with deep learning enabled violence detection in smart video surveillance systems,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4514,PNU,synthesis and characterization of chitosan hybridized zinc phosphate/ hydroxyapatite core shell nanostructure and its potentiality as delivery system of oxaliplatin drug,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4516,PNU,utilizing memory effects to enhance resilience in disease-driven prey-predator systems under the influence of global warming,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4517,PNU,"synthesis and biological evaluation of substituted aurone derivatives as potential tyrosinase inhibitors: in vitro, kinetic, qsar, docking and drug-likeness studies",,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4518,PNU,virtual screening and molecular dynamics simulation study of abyssomicins as potential inhibitors of covid‐19 virus main protease and spike protein,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4520,PNU,the benefits and imperative of venous thromboembolism risk screening for hospitalized patients: a systematic review,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4521,PNU,strategies toward end-group engineering of chrysene core-based non-fullerene acceptors for high performance organic solar cells: a dft study,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4526,PNU,using functionalized micron-sized glass fibres for the synergistic effect of glass ionomer on luting material,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-4527,PNU,unleashing the power of artificial intelligence for diagnosing and treating infectious diseases: a comprehensive review,,2023,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
