Publication Year,Month,Category,college,Research field ,Title,Source Title
2024,January,Scopus,College of Science,Scientific,Preface,"Post-Pandemic Economy, Technology, and Innovation: Global Outlook and Context"
2024,January,Scopus,College of Science,Scientific,Perturbed Gerdjikov–Ivanov equation: Soliton solutions via Backlund transformation,Optik
2024,January,Scopus,College of Science,Scientific,Metal-Free Heterogeneous Asymmetric Hydrogenation of Olefins Promoted by Chiral Frustrated Lewis Pair Framework,Journal of the American Chemical Society
2024,January,Scopus,College of Science,Scientific,“Beyond conventional energy applications: Exploring the superiority of NiCu-MOF/NbS2//CNT-doped activated carbon for Supercapattery and oxygen evolution reactions”,Diamond and Related Materials
2024,January,Scopus,College of Science,Scientific,"A comprehensive microstructural and transmission analysis on oxide dispersion-strengthened (ODS) alloys: Impact of erbium oxide (Er2O3) concentration on physical, structural, gamma-ray, and neutron attenuation properties",Ceramics International
2024,January,WOS,College of Science,Scientific,"A comprehensive study on optical, physical, mechanical and radiation shielding properties of calcium bismuth borophosphate glass-ceramics with distinct V2O5 contents",OPTICAL AND QUANTUM ELECTRONICS
2024,January,Scopus,College of Science,Scientific,"A comprehensive study on the influence of Mg doping on structural, AC conductivity, and dielectric behavior of ZnONPs",Materials Chemistry and Physics
2024,January,Scopus,College of Science,Scientific,A cost-effective strategy to synthesize perovskite holmium doped LaFeO3 and its composite with CNTs for wastewater treatment,Materials Science and Engineering: B
2024,January,WOS,College of Science,Scientific,A hybrid entropy-based economic evaluation of hydrogen generation techniques using Multi-Criteria Decision Making,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
2024,January,Scopus,College of Science,Scientific,A Modified Singular Value Decomposition (MSVD) Approach for the Enhancement of CCTV Low-Quality Images,IEEE Access
2024,January,Scopus,College of Science,Scientific,"A multi-phase investigation to understand the function of lanthanum and neodymium in the zirconia ceramics' synthesis, structural, and gamma-ray protective ability",Radiation Physics and Chemistry
2024,January,Scopus,College of Science,Scientific,A new binder-free ZnS-CuO microsphere: A battery-type electrode material for asymmetric supercapacitor,Journal of Energy Storage
2024,January,Scopus,College of Science,Scientific,"A novel analysis of the time-fractional nonlinear dispersive K(m,n,1) equations using the homotopy perturbation transform method and Yang transform decomposition method",AIMS Mathematics
2024,January,Scopus,College of Science,Scientific,A novel quercetin-loaded NiFe2O4@Liposomes hybrid biocompatible as a potential chemotherapy/hyperthermia agent and cytotoxic effects on breast cancer cells,Journal of Drug Delivery Science and Technology
2024,January,Scopus,College of Science,Scientific,"Adsorption of toremifene on carboxylic acid functionalized N/B-doped coronene: DFT, AIM, solvation, docking and MD analyses",Journal of Molecular Liquids
2024,January,Scopus,College of Science,Scientific,Agriculture and COVID-19,"Post-Pandemic Economy, Technology, and Innovation: Global Outlook and Context"
2024,January,Scopus,College of Science,Scientific,Alkaloids and phenolic constituents from Glaucium corniculatum,Biochemical Systematics and Ecology
2024,January,Scopus,College of Science,Scientific,An ANN based biosensor for the detection of Pyrocatechol and hydroquinone in aqueous solutions,Measurement: Journal of the International Measurement Confederation
2024,January,Scopus,College of Science,Scientific,An efficient attenuator for gamma rays and slow neutrons of elastic and transparent lead sodium zinc calcium borate glass,Optical and Quantum Electronics
2024,January,WOS,College of Science,Scientific,An efficient Fe2Se3/Fe2O3 heterostructure electrocatalyst for oxygen evolution reaction,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
2024,January,Scopus,College of Science,Scientific,An efficient NiO/NiS/NiP heterostructure catalyst for oxygen evolution reaction,Journal of Alloys and Compounds
2024,January,Scopus,College of Science,Scientific,An investigation on protection properties of Tantalum (V) oxide reinforced glass screens on unexposed breast tissue for mammography examinations,Radiography
2024,January,Scopus,College of Science,Scientific,Antimicrobial attributes and enhanced catalytic potential of PVA stabilized Ag-NiO2 nanocomposite for wastewater treatment,Arabian Journal of Chemistry
2024,January,Scopus,College of Science,Scientific,Assessment of noise and vibration characteristics of Botryococcus braunii microalgae and hydrogen blends in internal combustion engines for highway vehicles,Fuel
2024,January,Scopus,College of Science,Scientific,Association of genetic polymorphism of glutathione S-transferases with colorectal cancer susceptibility in snuff (Naswar) addicts [Associação de polimorfismo genético de glutationa S-transferase com suscetibilidade ao câncer colorretal em viciados em rapé (Naswar)],Brazilian Journal of Biology
2024,January,Scopus,College of Science,Scientific,"B2O3–P2O5–CaO bioactive glasses: Synthesis, physical properties, optical basicity, electronegativity and radiation attenuation competence",Radiation Physics and Chemistry
2024,January,WOS,College of Science,Scientific,Bakuchiol inhibits Pseudomonas aeruginosa's quorum sensing-dependent biofilm formation by selectively inhibiting its transcriptional activator protein LasR,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES
2024,January,Scopus,College of Science,Scientific,Bayesian estimation of the Pareto model based on type-II censoring data by employing non-linear programming,Alexandria Engineering Journal
2024,January,Scopus,College of Science,Scientific,Bentonite SDBS-loaded composite for methylene blue removal from wastewater: An experimental and theoretical investigation,Environmental Research
2024,January,Scopus,College of Science,Scientific,Binder-free hydrothermal approach to fabricate high-performance zinc phosphate electrode for energy storage applications,Ceramics International
2024,January,Scopus,College of Science,Scientific,"Biochemical characterization of chamomile essential oil: Antioxidant, antibacterial, anticancer and neuroprotective activity and potential treatment for Alzheimer's disease",Saudi Journal of Biological Sciences
2024,January,Scopus,College of Science,Scientific,"Biochemical profile of Vaucheria karachiensis and evaluation of its nutritional, antioxidant, antimicrobial, and hypoglycemic potentials",Algal Research
2024,January,Scopus,College of Science,Scientific,Bioinformatics and immunoinformatics assisted multiepitope vaccine construct against Burkholderia anthina,Saudi Pharmaceutical Journal
2024,January,Scopus,College of Science,Scientific,"Biosorption of hexavalent chromium and molybdenum ions using extremophilic cyanobacterial mats: efficiency, isothermal, and kinetic studies",International Journal of Phytoremediation
2024,January,Scopus,College of Science,Scientific,"Biosynthesis, characterization, magnetic hyperthermia, and in vitro toxicity evaluation of quercetin-loaded magnetoliposome lipid bilayer hybrid system on MCF-7 breast cancer",Biochimica et Biophysica Acta - General Subjects
2024,January,Scopus,College of Science,Scientific,Boosting electrochemical and photocatalytic performance of Cadmium Sulfide/Zinc Telluride nanocomposites via Nickel doping,Materials Science and Engineering: B
2024,January,Scopus,College of Science,Scientific,Carbon nanomaterials as nonlinear optical modulators for pulsed laser generation at near-infrared region,Physica B: Condensed Matter
2024,January,Scopus,College of Science,Scientific,"Chitosan modulated antioxidant activity, inorganic ions homeostasis and endogenous melatonin to improve yield of Pisum sativum L. accessions under salt stress",Scientia Horticulturae
2024,January,Scopus,College of Science,Scientific,"Chitosan nanogel aqueous treatment improved blood biochemicals, antioxidant capacity, immune response, immune-related gene expression and infection resistance of Nile tilapia",Comparative Biochemistry and Physiology Part - B: Biochemistry and Molecular Biology
2024,January,Scopus,College of Science,Scientific,Clean energy storage device derived from biopolymers with moderate charge-discharge cycles: Structural and electrochemical properties,Journal of Industrial and Engineering Chemistry
2024,January,Scopus,College of Science,Scientific,"Climate Change Heightens the Threat Posed by the Invasive Prosopis juliflora (SW.) D.C. in the Jeddah Region, Saudi Arabia",Polish Journal of Environmental Studies
2024,January,Scopus,College of Science,Scientific,Coinfection of the gut with protozoal and metazoal parasites in broiler and laying chickens,Poultry Science
2024,January,WOS,College of Science,Scientific,Comparative heat transfer analysis of Al2 O3 and Cu nanoparticles based in H2O nanofluids flow inside a C-shaped partially heated rectangular cavity,MEHRAN UNIVERSITY RESEARCH JOURNAL OF ENGINEERING AND TECHNOLOGY
2024,January,Scopus,College of Science,Scientific,Comparison of the Morpho-Physiological and Molecular Responses to Salinity and Alkalinity Stresses in Rice,Plants
2024,January,WOS,College of Science,Scientific,Composition and Decomposition of Several Schiff Base Metal Complexes Containing Co(II) and Ni(II) Ions: Spectroscopic Analysis,MOROCCAN JOURNAL OF CHEMISTRY
2024,January,WOS,College of Science,Scientific,Computational analysis of revised Fourier and Fick's law to investigate features of chemically reactive flow of nanofluid with microorganisms and activation energy,INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION
2024,January,Scopus,College of Science,Scientific,Computational design of new polymers having low exciton binding energy for organic solar cells fabrication: Chemical generation and visualization,Journal of Photochemistry and Photobiology A: Chemistry
2024,January,WOS,College of Science,Scientific,Computational investigations of different iron oxide-coronene nanoclusters: a DFT study,ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN PHYSICAL CHEMISTRY & CHEMICAL PHYSICS
2024,January,WOS,College of Science,Scientific,CONCAVITY PROPERTIES FOR QUASILINEAR EQUATIONS AND OPTIMALITY REMARKS,DIFFERENTIAL AND INTEGRAL EQUATIONS
2024,January,Scopus,College of Science,Scientific,"Consequences of dietary cinnamon and ginger oils supplementation on blood biochemical parameters, oxidative status, and tissue histomorphology of growing Japanese quails",Poultry Science
2024,January,Scopus,College of Science,Scientific,"Corrigendum to “Effect of exogenous application of biogenic silicon sources on growth, yield, and ionic homeostasis of maize (Zea mays L.) crops cultivated in alkaline soil” [Chemosphere 341, November (2023) 140019] (Chemosphere (2023) 341, (S0045653523022889), (10.1016/j.chemosphere.2023.140019))",Chemosphere
