research_id,university,title,matched_terms,selected
http://hdl.handle.net/10754/687818,KAUST,A carbon cycling model shows strong control of seasonality and importance of sponges on the functioning of a northern Red Sea coral reef,,False
http://hdl.handle.net/10754/687816,KAUST,Underground Gravity Energy Storage: A Solution for Long-Term Energy Storage,,False
http://hdl.handle.net/10754/687815,KAUST,A protocol for the gram-scale synthesis of polyfluoroaryl sulfides via an SNAr step,,False
http://hdl.handle.net/10754/687810,KAUST,Highly active iron phosphide catalysts for selective electrochemical nitrate reduction to ammonia,,False
http://hdl.handle.net/10754/687324,KAUST,Nonlocal Spin Valves Based on Graphene/Fe3GeTe2 van der Waals Heterostructures,,False
http://hdl.handle.net/10754/687718,KAUST,Uncertainty Analysis of CO2 Storage in Deep Saline Aquifers Using Machine Learning and Bayesian Optimization,machine learning,True
http://hdl.handle.net/10754/687691,KAUST,Performance Optimization of Wearable Printed Human Body Temperature Sensor Based on Silver Interdigitated Electrode and Carbon-Sensing Film,robotics,True
http://hdl.handle.net/10754/687174,KAUST,Fluorido-bridged robust metal–organic frameworks for efficient C2H2/CO2 separation under moist conditions†,,False
http://hdl.handle.net/10754/687685,KAUST,Copper Iodide Inks for High-Resolution X-ray Imaging Screens,,False
http://hdl.handle.net/10754/687682,KAUST,Novel infrastructure for coral gardening and reefscaping,,False
http://hdl.handle.net/10754/687680,KAUST,Physiological responses induced by phospholipase C isoform 5 upon heat stress in Arabidopsis thaliana,,False
http://hdl.handle.net/10754/687665,KAUST,Polymorphic Hybrid CMOS-MTJ Logic Gates for Hardware Security Applications,,False
http://hdl.handle.net/10754/687580,KAUST,One-year outdoor operation of monolithic perovskite/silicon tandem solar cells,,False
http://hdl.handle.net/10754/687578,KAUST,Interactions of Catalytic Enzymes with n-Type Polymers for High-Performance Metabolite Sensors,,False
http://hdl.handle.net/10754/687577,KAUST,Implicit Perception of Differences between NLP-Produced and Human-Produced Language in the Mentalizing Network,natural language processing,True
http://hdl.handle.net/10754/687574,KAUST,Uncovering perturbations in human hematopoiesis associated with healthy aging and myeloid malignancies at single-cell resolution.,,False
http://hdl.handle.net/10754/687569,KAUST,Secreted Aspartyl Proteinases Targeted Multi-Epitope Vaccine Design for Candida dubliniensis Using Immunoinformatics,,False
http://hdl.handle.net/10754/685235,KAUST,Improving classification of correct and incorrect protein-protein docking models by augmenting the training set,machine learning,True
http://hdl.handle.net/10754/686305,KAUST,scAEGAN: Unification of single-cell genomics data by adversarial learning of latent space correspondences,,False
http://hdl.handle.net/10754/687551,KAUST,Interaction of human HelQ with DNA polymerase delta halts DNA synthesis and stimulates DNA single-strand annealing,,False
http://hdl.handle.net/10754/687550,KAUST,"DNA barcoding, dwelling morphology, and fecundity of the gall-forming shrimp Paratypton siebenrocki Balss, 1914 (Caridea: Palaemonidae)",,False
http://hdl.handle.net/10754/687549,KAUST,"Artificial Carbon Allotrope γ-Graphyne: Synthesis, Properties, and Applications",,False
http://hdl.handle.net/10754/687544,KAUST,Modulating stereoselectivity in allylic C(sp3)-H bond arylations via nickel and photoredox catalysis,,False
http://hdl.handle.net/10754/687543,KAUST,Si-doping induced electronic structure regulation of single-atom Fe sites for boosted CO2 electroreduction at low overpotentials,,False
http://hdl.handle.net/10754/687542,KAUST,"Effects of UV-C Irradiation and Vacuum Sealing on the Shelf-Life of Beef, Chicken and Salmon Fillets",,False
http://hdl.handle.net/10754/687541,KAUST,Effect of OH-Group Introduction on Gas and Liquid Separation Properties of Polydecylmethylsiloxane,,False
http://hdl.handle.net/10754/687486,KAUST,Graphdiyne aerogel architecture via a modified Hiyama coupling reaction for gas adsorption,,False
http://hdl.handle.net/10754/687482,KAUST,The protective role of nutritional antioxidants against oxidative stress in thyroid disorders,,False
http://hdl.handle.net/10754/687461,KAUST,"Extraction, Characterization, and Antioxidant Activity of Polysaccharides from Ajwa Seed and Flesh",,False
http://hdl.handle.net/10754/687457,KAUST,A novel method for dynamically altering the surface area of intracranial EEG electrodes.,,False
http://hdl.handle.net/10754/687450,KAUST,Transfer Functions of Ammonia and Partly Cracked Ammonia Swirl Flames,,False
http://hdl.handle.net/10754/687448,KAUST,A Low-Loss Impedance Transformer-Less Fish-Tail-Shaped MS-to-WG Transition for K-/Ka-/Q-/U-Band Applications,,False
http://hdl.handle.net/10754/687447,KAUST,Reducing non-radiative voltage losses in organic solar cells using molecular encapsulation,,False
http://hdl.handle.net/10754/687446,KAUST,"Flame Synthesis of Carbon and Metal-Oxide Nanoparticles: Flame Types, Effects of Combustion Parameters on Properties and Measurement Methods",,False
http://hdl.handle.net/10754/687445,KAUST,Covariance discriminative power of kernel clustering methods,,False
http://hdl.handle.net/10754/687421,KAUST,"Harnessing Folate-Functionalized Nasal Delivery of Dox–Erlo-Loaded Biopolymeric Nanoparticles in Cancer Treatment: Development, Optimization, Characterization, and Biodistribution Analysis",,False
http://hdl.handle.net/10754/683980,KAUST,"Structure and morphology of the Red Sea, from the mid-ocean ridge to the ocean-continent boundary",,False
http://hdl.handle.net/10754/687376,KAUST,HSFA1a modulates plant heat stress responses and alters the 3D chromatin organization of enhancer-promoter interactions.,,False
http://hdl.handle.net/10754/687373,KAUST,Insights on the role of L-lactate as a signaling molecule in skin aging.,,False
http://hdl.handle.net/10754/680495,KAUST,A selective laser-based sensor for fugitive methane emissions.,,False
http://hdl.handle.net/10754/687362,KAUST,Exploring the Potential Molecular Mechanisms of Interactions between a Probiotic Consortium and Its Coral Host,,False
http://hdl.handle.net/10754/687361,KAUST,Surface Modification of Hetero-phase Nanoparticles for Low-Cost Solution-Processable High-k Dielectric Polymer Nanocomposites,,False
http://hdl.handle.net/10754/687360,KAUST,An ELOVL2-Based Epigenetic Clock for Forensic Age Prediction: A Systematic Review,,False
http://hdl.handle.net/10754/687359,KAUST,Behind the scenes: How RNA orchestrates the epigenetic regulation of gene expression,,False
http://hdl.handle.net/10754/687350,KAUST,A Retrospective Analysis of National-Scale Agricultural Development in Saudi Arabia from 1990 to 2021,machine learning; neural networks,True
http://hdl.handle.net/10754/687339,KAUST,Defect Engineering of Disordered Carbon Anodes with Ultra-High Heteroatom Doping Through a Supermolecule-Mediated Strategy for Potassium-Ion Hybrid Capacitors.,,False
http://hdl.handle.net/10754/687335,KAUST,Exploring cell surface markers and cell-cell interactions of human breast milk stem cells,,False
http://hdl.handle.net/10754/687325,KAUST,Exponentially index modulated nanophotonic resonator for high-performance sensing applications,,False
http://hdl.handle.net/10754/687304,KAUST,From Lab to Technical CO2 Hydrogenation Catalysts: Understanding PdZn Decomposition,,False
http://hdl.handle.net/10754/687303,KAUST,Characterisation of Banana Plant Growth Using High-Spatiotemporal-Resolution Multispectral UAV Imagery,,False
http://hdl.handle.net/10754/687299,KAUST,Origin of congenital coronary arterio-ventricular fistulae from anomalous epicardial and myocardial development.,,False
http://hdl.handle.net/10754/687296,KAUST,Leveraging UAVs to Enable Dynamic and Smart Aerial Infrastructure for ITS and Smart Cities: An Overview,internet of things; iot,True
http://hdl.handle.net/10754/687297,KAUST,SentiTAM: Sentiments centered integrated framework for mobile learning adaptability in higher education,,False
http://hdl.handle.net/10754/687295,KAUST,Current-Induced Reversible Split of Elliptically Distorted Skyrmions in Geometrically Confined Fe3Sn2 Nanotrack,,False
http://hdl.handle.net/10754/687286,KAUST,Biosynthesized Zinc Oxide Nanoparticles Using Ziziphus Jujube Plant Extract Assisted by Ultrasonic Irradiation and Their Biological Applications,,False
http://hdl.handle.net/10754/676643,KAUST,Coupled Solution of Volume Integral and Hydrodynamic Equations to Analyze Electromagnetic Scattering from Composite Nanostructures,,False
http://hdl.handle.net/10754/679785,KAUST,A Generative Deep Learning Approach for Shape Recognition of Arbitrary Objects from Phaseless Acoustic Scattering Data,deep learning; neural network; neural networks,True
http://hdl.handle.net/10754/687250,KAUST,Lithiophilic hyperbranched Cu nanostructure for stable Li metal anodes,,False
http://hdl.handle.net/10754/687249,KAUST,Bio-SCAN V2: A CRISPR/dCas9-based lateral flow assay for rapid detection of theophylline,,False
http://hdl.handle.net/10754/687248,KAUST,A Thermal Microfluidic Actuator Based on a Novel Microheater,,False
http://hdl.handle.net/10754/687245,KAUST,Coral restoration patents are disconnected from academic research and restoration practitioners,,False
http://hdl.handle.net/10754/687242,KAUST,"Type 2 Diabetes Mellitus and its comorbidity, Alzheimer’s disease: Identifying critical microRNA using machine learning",machine learning,True
http://hdl.handle.net/10754/687241,KAUST,A singular value decomposition approach for detecting and delineating harmful algal blooms in the Red Sea,,False
http://hdl.handle.net/10754/687232,KAUST,Responses of Free-Living Planktonic Bacterial Communities to Experimental Acidification and Warming,,False
http://hdl.handle.net/10754/687231,KAUST,"Fragmentation, rafting, and drowning of a carbonate platform margin in a rift-basin setting",,False
http://hdl.handle.net/10754/675892,KAUST,Noncollinear antiferromagnetic textures driven high-harmonic generation from magnetic dynamics in the absence of spin-orbit coupling,,False
http://hdl.handle.net/10754/687228,KAUST,Carotenoid metabolism: New insights and synthetic approaches,,False
http://hdl.handle.net/10754/687227,KAUST,Post-Polymerization Modification of Fluoropolymers via UV Irradiation in the Presence of a Photoacid Generator,,False
http://hdl.handle.net/10754/687226,KAUST,An Approach towards Designing Logic Locking Using Shape-Perpendicular Magnetic Anisotropy-Double Layer MTJ,,False
http://hdl.handle.net/10754/687223,KAUST,Explainable machine learning for unraveling solvent effects in polyimide organic solvent nanofiltration membranes,artificial intelligence; machine learning; neural network,True
http://hdl.handle.net/10754/687159,KAUST,A progeroid syndrome caused by a deep intronic variant in TAPT1 is revealed by RNA/SI-NET sequencing,,False
http://hdl.handle.net/10754/687147,KAUST,A Preliminary Report of Plastic Ingestion by Hawksbill and Green Turtles in the Saudi Arabian Red Sea,,False
http://hdl.handle.net/10754/687146,KAUST,"A Comparison of Spatial and Nonspatial Methods in Statistical Modeling of NO2: Prediction Accuracy, Uncertainty Quantification, and Model Interpretation",,False
http://hdl.handle.net/10754/677941,KAUST,"The effect of ash, water vapor, and heterogeneous chemistry on the evolution of a Pinatubo-size volcanic cloud",,False
http://hdl.handle.net/10754/687126,KAUST,The formation of HuR/YB1 complex is required for the stabilization of target mRNA to promote myogenesis.,,False
http://hdl.handle.net/10754/687119,KAUST,Constrained Clustering: General Pairwise and Cardinality Constraints,,False
http://hdl.handle.net/10754/687118,KAUST,Phase engineering in tantalum sulfide monolayers on Au(111),,False
http://hdl.handle.net/10754/687113,KAUST,A guide for the characterization of organic electrochemical transistors and channel materials,,False
http://hdl.handle.net/10754/687112,KAUST,In Situ Generation of n-Type Dopants by Thermal Decarboxylation,,False
http://hdl.handle.net/10754/687107,KAUST,Diamonds in the rough: Dryland microorganisms are ecological engineers to restore degraded land and mitigate desertification,,False
http://hdl.handle.net/10754/686995,KAUST,Self-organized sulfide-driven traveling pulses shape seagrass meadows,,False
http://hdl.handle.net/10754/687006,KAUST,An Unexpected Boron Rearrangement Leads to a Fluorogenic and Colorimetric BODIPY Probe,,False
http://hdl.handle.net/10754/686991,KAUST,Computational Studies of Auto-Active van der Waals Interaction Molecules on Ultra-Thin Black-Phosphorus Film,,False
